Collision data related to video #7 (nbody_set7.mp4, produced by nbody.py)

column 1: collision ID
column 2: video frame (representing the time; min = 0, max = 2000)
column 3 and 4: IDs of body invloved (N = 1000 bodies, labeled 0, ..., N-1)
column 5 and 7: cluster colors of the two bodies (orange if not the first collision)
column 7: masses of the two bodies
column 8: distance between impact and centroid of star system

Note: the full data set (87 MB compressed) is available at https://mltblog.com/3tsBdst.

269	249	133	297	green	green	0.72870255	1.10303428	0.3534590133475359
270	256	183	208	green	orange	2.06024969	5.60685072	1.170368461386766
271	258	149	561	green	magenta	1.73565233	0.87236305	0.34000534296066837
272	262	314	420	orange	orange	8.3317304	4.47495736	0.4764794461023775
273	265	702	772	blue	orange	3.72242453	0.2383829	0.9336403874984347
274	267	390	761	orange	orange	5.60008252	2.30033314	0.39731555770884963
275	269	225	564	green	magenta	0.06321462	2.474157	0.7819299758386278
276	270	230	364	orange	magenta	7.2269234	0.55260787	0.38603879437923755
277	276	141	337	green	magenta	0.46317399	2.14974815	1.256235647325382
278	281	548	688	magenta	orange	0.52462206	16.16209896	0.8705504345807318
279	282	249	468	green	orange	0.48175188	2.34465432	0.2585080736516347
280	306	531	597	magenta	orange	5.05682489	14.90491213	0.42035267085305705
281	308	141	448	orange	magenta	2.61292214	3.56606946	0.9483433497945521
282	326	72	774	green	blue	0.77173381	3.34620939	2.1201454637504002
283	326	357	812	orange	orange	12.14754926	2.18520886	2.096317714911317
284	331	720	862	blue	blue	2.37078949	2.2874423	1.6929462606523906
285	335	183	801	orange	blue	7.66710042	0.45756096	1.4132769788056168
286	341	277	734	green	blue	1.95225709	0.3158639	1.5328129928063507
287	347	32	249	orange	orange	17.90368958	2.82640619	0.5857479828002652
288	354	727	816	orange	blue	2.31418216	1.76859368	1.857455257210223
289	355	698	819	blue	blue	1.81012208	0.58837827	0.5049130613798936
290	356	394	838	orange	blue	2.3923434	1.07805461	2.0397294715169574
291	360	310	385	orange	magenta	7.73022846	4.6522091	0.36095606329411045
292	366	676	912	orange	blue	4.15092235	0.56849916	1.2497674167392057
293	388	464	668	magenta	blue	1.88935636	3.29244706	1.0769100165695327
294	398	440	474	orange	magenta	5.03541922	2.46739658	0.5946837492503632
295	405	210	959	green	blue	3.99168876	1.40348762	1.1226587280756317
296	425	339	534	orange	magenta	32.02263883	2.53238428	0.44344299639932666
297	440	20	548	green	orange	0.33150023	16.68672102	0.8893227754553772
298	483	5	173	green	green	0.68394991	2.09683325	1.6033220591470962
299	485	360	694	orange	orange	7.52298565	4.30645139	1.2488237973314327
300	496	309	388	green	magenta	4.76950979	2.09063482	1.7507211549511457
301	504	65	307	green	green	1.74241081	5.02441337	2.0337509073069073
302	505	83	750	green	blue	0.10959252	0.1361198	0.857015300368153
303	511	151	554	green	magenta	0.58470709	0.85532736	1.1769562778598592
304	518	47	685	orange	orange	10.97285351	3.52525534	0.8329124359635662
305	519	556	716	magenta	orange	0.55932569	5.42221757	2.482299636990888
306	546	98	780	orange	blue	5.11858008	7.62791419	1.419167068661351
307	556	37	73	green	orange	1.83103707	8.431649	2.258360462911824
308	566	47	81	orange	orange	14.49810885	27.70282092	0.5711214699710049
309	572	254	692	green	orange	1.37854797	2.8223022	0.7386999003399621
310	575	540	822	magenta	blue	2.68784387	2.16058499	1.1738397248757484
311	640	164	503	green	orange	0.50113448	2.81161015	1.8730008359289068
312	651	65	240	orange	green	6.76682419	4.25705067	1.6313334983536258
313	666	788	809	blue	blue	0.40189745	1.19873938	2.333349702294714
314	687	20	47	orange	orange	17.01822125	42.20092977	1.9190818658865543
315	701	164	232	orange	green	3.31274462	0.23722451	0.8596995093594263
316	710	478	909	magenta	orange	4.44905993	4.47311751	1.1135161100447968
317	711	258	894	green	blue	1.35482612	1.27878977	0.3404651941779582
318	722	141	919	orange	blue	6.1789916	3.34279057	1.5541581214546172
319	725	70	539	green	magenta	0.51563627	1.46749184	2.333254727769046
320	731	75	243	orange	green	0.49014529	0.79460063	1.408023783421649
321	782	19	446	green	magenta	5.94228397	6.84193925	1.7000163348357251
322	829	110	502	orange	magenta	4.03197624	6.98161762	1.8739783373132046
323	836	684	749	orange	orange	22.84471208	8.81399761	1.8828133934056948
324	853	7	48	orange	green	6.3817004	2.29966067	1.8902707731302368
325	857	3	339	green	orange	0.15726854	34.55502312	0.9857950126357018
326	857	200	632	orange	orange	2.48076504	5.46900714	2.1574052618208954
327	867	3	556	orange	orange	34.71229166	5.98154326	1.068305585566283
328	871	98	757	orange	blue	12.74649427	1.58809243	1.207454352318043
329	898	183	947	orange	blue	8.12466138	5.35341656	4.821405670136767
330	905	83	861	orange	blue	0.24571232	1.64775126	2.8149529136912963
331	917	562	709	magenta	orange	0.59593484	13.27093781	1.5693723922026948
332	964	214	501	orange	orange	1.91505102	14.06049568	1.2408818778413282
333	995	117	904	orange	blue	5.05873624	0.01049995	1.5210638999104422
334	1056	328	627	green	magenta	5.64260194	2.83418281	2.8870168631713664
335	1098	762	967	blue	blue	1.89912128	4.59555453	2.4648569813707146
336	1125	397	996	orange	blue	4.30158112	0.96101276	3.33717192539532
337	1129	19	227	orange	orange	12.78422322	9.07164026	1.947075711755234
338	1254	254	999	orange	blue	4.20085017	0.45917887	1.354681879564876
339	1327	463	702	orange	orange	5.13818289	3.96080743	2.6980011076334645
340	1337	58	96	orange	orange	6.93643708	13.32557313	1.051035888289163
341	1358	480	662	orange	magenta	4.03549982	1.84792739	4.016590812012682
342	1386	9	961	orange	blue	34.54430517	0.2562838	1.5590727291183688
343	1400	112	960	green	blue	3.69609665	2.31552338	4.405971393563872
344	1420	8	183	green	orange	3.38408176	13.47807793	4.313346699908872
345	1468	239	776	green	blue	1.07940679	1.38211417	2.9722469474411155
346	1570	117	977	orange	blue	5.06923619	5.80785182	2.028012620311068
347	1577	498	927	magenta	blue	1.80319273	0.97310879	1.6549188482716861
348	1632	529	607	magenta	magenta	0.66598613	5.57532524	3.388054240743494
349	1954	52	238	green	green	9.12419416	0.41790273	5.3827960164657735
